14.08.2018	0,8819	0,8772	0,8820	0,8749	0,62%
13.08.2018	0,8765	0,8781	0,8800	0,8745	-0,14%
12.08.2018	0,8777	0,8793	0,8793	0,8763	0,16%
10.08.2018	0,8763	0,8675	0,8781	0,8667	1,00%
09.08.2018	0,8676	0,8612	0,8677	0,8605	0,74%
08.08.2018	0,8612	0,8621	0,8640	0,8599	-0,10%
07.08.2018	0,8621	0,8657	0,8661	0,8615	-0,40%
06.08.2018	0,8656	0,8639	0,8673	0,8639	0,08%
05.08.2018	0,8649	0,8643	0,8650	0,8642	0,05%
03.08.2018	0,8645	0,8630	0,8650	0,8611	0,15%
02.08.2018	0,8632	0,8577	0,8636	0,8570	0,64%
01.08.2018	0,8577	0,8554	0,8579	0,8546	0,27%
31.07.2018	0,8554	0,8541	0,8558	0,8512	0,14%
30.07.2018	0,8542	0,8578	0,8586	0,8534	-0,40%
